Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,Annapolis Friends Meeting,351 Dubois Ave,"Turn at Catholic Church on Bestgate, go to end. For more information, see http://aprs.org/AFM-environment.html",Annapolis,MD,21401,,410-293-6417,E,,Public,8am-10pm daily; for church members or those in need of a charge; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,4.0,2.0,,,Non-Networked,,200-9,39.001676,-76.525253,2021-09-10,40689,2024-09-04 13:34:45 UTC,P,,,2011-08-10,,,,,J1772 NEMA520,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,SOLAR,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,CITY OF HOLLAND 127 E 8TH,127 E 8th St,,Holland,MI,49423,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.790376,-86.101511,2024-11-10,40444,2024-11-10 01:09:24 UTC,,,,2011-05-17,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Lawson Parking Ramp,10 W 6th St,,St. Paul,MN,55102,,651-224-1931,E,,Public,24 hours daily; pay lot,,,,,,5.0,,,Non-Networked,,200-8,44.946327,-93.095535,2024-08-15,40046,2024-08-15 19:57:12 UTC,LG,,,2011-10-17,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,"$5 per session, customers pay up to $20 for leaving car connected after done charging",,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Nissan of Irvine,32 Auto Center Dr,,Irvine,CA,92618,,949-385-6044,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,33.63255,-117.72335,2024-02-12,39904,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,MGM Casino - Public Parking Structure,1777 3rd St,"Southwest of intersection of 3rd Street and Fisher Highway; spaces in center of the 6th floor of public parking structure, immediately east and west of the center electrical/facilities room.",Detroit,MI,48226,,877-888-2121,E,,Public,24 hours daily,,,,,,24.0,,7 Conductive 120V,Non-Networked,,GPS,42.33476,-83.0608,2023-02-13,40603,2023-02-14 15:54:11 UTC,T,,,2012-08-13,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,Sheraton Waikiki,2255 Kalakaua Avenue,,Honolulu,HI,96815,,855-885-9571,E,,Public,,,,,,,6.0,,,OpConnect,http://www.opconnect.com/,GPS,21.2782458,-157.8320917,2024-11-10,41987,2024-11-10 03:22:06 UTC,,,,2011-10-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,7.7,0,,0,,0,
ELEC,Bill Korum's Puyallup Nissan,101 Valley Ave NW,,Puyallup,WA,98371,,253-848-4507,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,47.20763,-122.29502,2024-02-12,39789,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Jim Keras Nissan,2080 Covington Pike,,Memphis,TN,38128,,901-373-2800,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,35.181031,-89.895533,2024-02-12,39819,2024-02-12 15:25:05 UTC,P,,,2019-05-01,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,City of Vacaville - City Hall,650 Merchant St,,Vacaville,CA,95688,,,E,,Public,24 hours daily; Primarily government use,,,,,,7.0,,2 SP Inductive,Non-Networked,,200-9,38.351758,-121.994475,2024-08-15,25518,2024-08-15 19:57:12 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Fontana Nissan,16444 S Highland Ave,,Fontana,CA,92336,,909-574-2288,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,34.13534,-117.44573,2024-02-12,39892,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Nissan of Yorktown Heights,3495 Old Crompond Rd,,Yorktown Heights,NY,10598,,914-737-3500,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,GPS,41.28939710701883,-73.83674804431915,2024-02-12,44218,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Fort Lauderdale Nissan,1051 S Federal Hwy,,Fort Lauderdale,FL,33316,,954-527-3400,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,26.109825,-80.137099,2024-02-12,39966,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,CITY OF TAMPA TWIGGS GARAGE 1,901 E Twiggs St,"Twiggs Street Garage, Level 1, near Twiggs St exit. Parking Rates Appl",Tampa,FL,33602,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.951258,-82.451781,2024-11-10,41814,2024-11-10 01:05:18 UTC,,,,2011-10-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,City of Santa Monica - Airport,3223 Donald Douglas Loop,,Santa Monica,CA,90405,,310-458-8516,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,34.017081,-118.44704,2023-01-10,7229,2023-02-14 15:54:11 UTC,LG,,,1998-06-30,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,SOLAR,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Delray Nissan,2200 S Federal Hwy,,Delray Beach,FL,33483,,561-278-6216,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,26.4351,-80.07297,2024-02-12,39965,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Santa Barbara Nissan,425 S Kellogg Ave,,Goleta,CA,93117,,805-967-1130,E,,Public - Call ahead,Dealership business hours,,,,,,3.0,1.0,,Non-Networked,,200-9,34.43427,-119.820934,2024-02-12,39899,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Larry H Miller Nissan,2575 Wardlow Rd,,Corona,CA,92882,,951-735-3360,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,33.88319,-117.61565,2024-02-12,39881,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Route 23 Nissan,1301 Route 23,,Butler,NJ,7405,,973-838-0800,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,40.991256,-74.347338,2024-02-12,45666,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Marriott Hotel - Underground Deck,1 E Lenoir St,P3 Level of Parking Deck,Raleigh,NC,27601,,919-833-7522,E,,Public,24 hours daily; pay garage,,,,,,2.0,,,Non-Networked,,200-8,35.772881,-78.638502,2023-01-10,40745,2023-02-14 15:54:11 UTC,LG,,,2011-07-17,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Fontana Nissan,16444 S Highland Ave,,Fontana,CA,92336,,909-574-2288,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,34.13534,-117.44573,2024-02-12,39892,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Arden Fair Mall,1689 Arden Way,,Sacramento,CA,95815,,916-920-1167,E,,Public,24 hours daily,,,,,,4.0,,,Non-Networked,,200-8,38.599693,-121.427045,2023-01-10,7286,2023-02-14 15:54:11 UTC,P,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Kum & Go #4110,2110 Guthrie Ave,,Des Moines,IA,50317,,515-265-2535,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,200-9,41.615759,-93.57875,2024-05-09,35840,2024-05-09 20:32:20 UTC,P,,,2010-05-15,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Nissan of Smithtown,535 Middle Country Rd,,St. James,NY,11780,,,E,,Public - Call ahead,Dealership business hours; contact 631-361-9696 for more information,,,,,,1.0,1.0,,Non-Networked,,200-8,40.86019,-73.16156,2024-02-12,44190,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Lia Nissan,2233 Central Ave,,Schenectady,NY,12304,,518-579-2000,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,42.764517,-73.88522,2024-02-12,44192,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Metro Nissan of Montclair,9440 Autoplex Dr,,Montclair,CA,91763,,909-625-5575,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,34.082404,-117.694876,2024-02-12,39912,2024-02-12 15:25:05 UTC,P,,,2019-11-08,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,,1,,0,
ELEC,Classic Nissan,2010 US Highway 75 N,,Denison,TX,75020,,903-463-9800,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,GPS,33.775328,-96.58308,2024-02-12,39719,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,TAC PW PARKING A ST GARAGE 01,110 S 10th St,"2nd Floor, Tacoma Pkg Garage @ 110 S 10th",Tacoma,WA,98402,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.253809,-122.437429,2024-11-10,43804,2024-11-10 00:58:54 UTC,,,,2012-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Liberty Park,520 E,520 East. Liberty Park west side loop. Road parking stall near the north end of the tennis courts,Salt Lake City,UT,84119,,801-535-6630,E,,Public,24 hours daily; maximum session time of 4 hours,,,,,,4.0,,,Non-Networked,,GPS,40.74686,-111.876,2024-11-06,37655,2024-11-06 19:40:58 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Union Town Hall,101 Sharpe Ave,Sharpe Ave and N Herndon St,Union,SC,29379,,864-429-1700,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,34.715982,-81.624616,2024-06-13,36711,2024-06-13 17:18:06 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Tri-State Nissan,1230 Millwood Pike,,Winchester,VA,22602,,,E,,Public - Call ahead,Dealership business hours; contact 540-667-6800 for more information,,,,,,3.0,1.0,,Non-Networked,,GPS,39.156514,-78.147297,2024-02-12,39775,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Raleigh - Walnut Creek Wetland Center,950 Peterson St,,Raleigh,NC,27610,,919-996-3030,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,35.760503,-78.625345,2023-01-10,42398,2023-02-14 15:54:11 UTC,LG,,,2011-11-14,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,False,,,,,,,,HD,False,,1,,0,,0,,0,
ELEC,Younger Nissan,7418 Grove Rd,,Frederick,MD,21704,,301-662-0111,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,39.39116,-77.40777,2024-02-12,40025,2024-02-12 15:25:05 UTC,P,,,2018-06-26,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,CITY OF DUBLIN LIBRARY MIDDLE,200 Civic Plaza,,Dublin,CA,94568,,888-758-4389,E,,Public,24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.702909,-121.91835,2024-11-10,45313,2024-11-10 01:20:28 UTC,,,,2012-03-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Arden Fair Mall,1689 Arden Way,,Sacramento,CA,95815,,916-920-1167,E,,Public,24 hours daily,,,,,,4.0,,,Non-Networked,,200-8,38.599693,-121.427045,2023-01-10,7286,2023-02-14 15:54:11 UTC,P,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Agilix Solutions,2023 Westport Center Dr,,St. Louis,MO,63146,,314-569-3122,E,,Public,24 hours daily; employee and visitor use only,,,,,,1.0,,,Non-Networked,,200-8,38.694036,-90.4218,2023-08-10,37166,2024-01-31 22:07:01 UTC,P,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,True,,1,,0,,0,,0,
ELEC,World Car Nissan,12908 IH-35 N,,San Antonio,TX,78233,,210-599-5959,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,GPS,29.556508,-98.34469,2024-02-12,39753,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Helms Bakery Building,8800 Venice Blvd,,Los Angeles,CA,90034,,310-204-1865,E,,Public,24 hours daily,,,,,,6.0,,,Non-Networked,,200-9,34.029971,-118.385231,2023-06-12,21525,2024-01-31 22:07:01 UTC,P,,,2017-04-25,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,"$1.35 per hour for first two hours, $3 per hour thereafter",,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,South County Nissan,400 Automall Dr,,Gilroy,CA,95020,,408-842-1777,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,36.996869,-121.558573,2024-02-12,39897,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Central Houston Nissan,2901 S Loop W,,Houston,TX,77054,,713-661-9955,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,4.0,,Non-Networked,,200-8,29.67646,-95.42258,2024-02-12,39727,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Lane Community College,4000 E 30th Ave,Under solar canopy; Lot B,Eugene,OR,97405,,541-463-3000,E,,Public,"Employee, student, and visitor use only; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,10.0,10.0,,,Non-Networked,,200-9,44.009797,-123.033213,2023-09-14,36371,2024-01-31 22:07:01 UTC,LG,,,2010-09-05,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,True,,,,,,,,,True,,2,,0,,0,,0,
ELEC,Burlington International Airport,1200 Airport Dr,1st Floor Parking Garage,South Burlington,VT,5403,,802-863-2874  802-865-7571,E,,Public,24 hours daily,,,,,,6.0,,,Non-Networked,,GPS,44.469281,-73.154972,2023-09-14,32973,2024-01-31 22:07:01 UTC,LG,,,2004-01-15,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,True,,1,,0,,0,,0,
ELEC,PIE AE PUB-STDAVIDSST1,710 Trinity St,"By main entrance, parking garage on Trinity ST.",Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.268887,-97.738936,2024-11-10,41272,2024-11-10 01:29:41 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Bill Seidle's Nissan,10500 NW 12th St,,Miami,FL,33172,,305-633-8000,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,25.78297,-80.36645,2024-02-12,39970,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,Greater Hartford Transit District - Spruce Street Lot,1 Union Pl,Lot is adjacent to Union Station Transportation Center,Hartford,CT,6103,,860-247-5329,E,,Public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1.0,1.0,,,Non-Networked,,200-9,41.769417,-72.681825,2022-07-12,43834,2023-02-14 15:54:11 UTC,P,,,2011-12-01,,,,,J1772 NEMA515,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,Downey Nissan,7321 Firestone Blvd,,Downey,CA,90241,,562-334-1090,E,,Public - Call ahead,Dealership business hours,,,,,,4.0,2.0,,Non-Networked,,200-8,33.9473,-118.151166,2024-02-12,39884,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,0,,0,
ELEC,UM PTS PLAZA #1,500 West Redwood Street,Bottom of ramp,Baltimore,MD,21201,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.28808,-76.622679,2024-11-10,43196,2024-11-10 01:00:49 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,SHEALY-COLUMBIA COUNTER SALES,120 Saxe Gotha Rd,,West Columbia,SC,29172,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,1.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.931732,-81.059303,2024-11-10,40940,2024-11-10 00:33:37 UTC,,,,2011-09-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,College Street Parking Deck,164 College St,Center of ground level,Asheville,NC,28801,,828-259-5792,E,,Public - Call ahead,24 hours daily; paid parking,,,,,,6.0,,,Non-Networked,,200-9,35.597377,-82.549206,2023-12-13,44377,2024-01-31 22:07:01 UTC,T,,,2012-02-29,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Gezon Nissan,3985 Plainfield Ave NE,,Grand Rapids,MI,49525,,,E,,Public - Call ahead,Dealership business hours; contact 616-361-7361 for more information,,,,,,1.0,1.0,,Non-Networked,,200-8,43.0363,-85.61852,2024-02-12,44289,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Temecula Nissan,41895 Motor Car Pkwy,,Temecula,CA,92591,,951-676-6601,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-9,33.516768,-117.155039,2024-02-12,39949,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,,San Luis Obispo,CA,93401,,805-545-7556  805-542-9004,E,,Public,24 hours daily,,,,,,4.0,,,Non-Networked,,GPS,35.25982,-120.676,2024-07-11,35561,2024-07-11 19:05:43 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Carmichael Library,5605 Marconi Ave,At La Vista,Carmichael,CA,95608,,916-264-2700  916-264-2920,E,,Public,24 hours daily,,,,,,1.0,,,Non-Networked,,GPS,38.618066,-121.334337,2024-08-15,25610,2024-08-15 19:57:12 UTC,P,,,2004-07-15,,,,,J1772,US,,,,Public,,public,,,LIBRARY,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,,Chantilly,VA,20151,,703-889-3700,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,38.8998,-77.46033,2024-02-12,39764,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Tri-State Nissan,1230 Millwood Pike,,Winchester,VA,22602,,,E,,Public - Call ahead,Dealership business hours; contact 540-667-6800 for more information,,,,,,3.0,1.0,,Non-Networked,,GPS,39.156514,-78.147297,2024-02-12,39775,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Ferman Nissan - North Tampa,11001 N Florida Ave,,Tampa,FL,33612,,813-933-6641,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,28.04892,-82.45832,2024-02-12,39979,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,MD,False,,1,,0,,0,,0,
